document	label
the film is filled with humorous observations about the general absurdity of modern life as seen through the eyes outsiders , but deftly manages to avoid many of the condescending stereotypes that so often plague films dealing with the mentally ill .	1
there is a certain sense of experimentation and improvisation to this film that may not always work , but it is nevertheless compelling .	1
the film 's welcome breeziness and some unbelievably hilarious moments -- most portraying the idiocy of the film industry -- make it mostly worth the trip .	1
like the best 60 minutes exposé , the film -lrb- at 80 minutes -rrb- is actually quite entertaining .	1
it 's quaid who anchors the film with his effortless performance and that trademark grin of his -- so perfect for a ballplayer .	1
a first-class , thoroughly involving b movie that effectively combines two surefire , beloved genres -- the prison flick and the fight film .	1
it 's mildly sentimental , unabashedly consumerist ... studiously inoffensive and completely disposable .	0
it 's definitely an improvement on the first blade , since it does n't take itself so deadly seriously .	1
if a big musical number like ` praise the lord , he 's the god of second chances ' does n't put you off , this will be an enjoyable choice for younger kids .	1
despite the premise of a good story ... it wastes all its star power on cliched or meaningless roles .	0
laconic and very stilted in its dialogue , this indie flick never found its audience , probably because it 's extremely hard to relate to any of the characters .	0
there are n't many conclusive answers in the film , but there is an interesting story of pointed personalities , courage , tragedy and the little guys vs. the big guys .	1
it 's truly awful and heartbreaking subject matter , but one whose lessons are well worth revisiting as many times as possible .	1
a handsome but unfulfilling suspense drama more suited to a quiet evening on pbs than a night out at an amc .	0
had anyone here done anything remotely intelligent , we all could have stopped watching long ago .	0
stitch is a bad mannered , ugly and destructive little \*\*\*\* .	0
a 94-minute travesty of unparalleled proportions , writer-director parker seems to go out of his way to turn the legendary wit 's classic mistaken identity farce into brutally labored and unfunny hokum .	0
just send it to cranky .	0
a feel-good movie that does n't give you enough to feel good about .	0
the overall effect is awe and affection -- and a strange urge to get on a board and , uh , shred , dude .	1
a warm , funny , engaging film .	1
she is a lioness , protecting her cub , and he a reluctant villain , incapable of controlling his crew .	1
offers a clear-eyed chronicle of a female friendship that is more complex and honest than anything represented in a hollywood film .	1
daughter from danang sticks with its subjects a little longer and tells a deeper story	1
this is such a dazzlingly self-assured directorial debut that it 's hard to know what to praise first .	1
for a good chunk of its running time , trapped is an effective and claustrophobic thriller .	1
the director 's many dodges and turns add up to little more than a screenful of gamesmanship that 's low on both suspense and payoff .	0
anyone who wants to start writing screenplays can just follow the same blueprint from hundreds of other films , sell it to the highest bidder and walk away without anyone truly knowing your identity .	0
passions , obsessions , and loneliest dark spots are pushed to their most virtuous limits , lending the narrative an unusually surreal tone .	1
little more than a frothy vanity project .	0
fast-paced and wonderfully edited , the film is extremely thorough .	1
a fun ride .	1
make chan 's action sequences boring .	0
sheridan had a wonderful account to work from , but , curiously , he waters it down , turning grit and vulnerability into light reading .	0
it 's hard to imagine that even very small children will be impressed by this tired retread .	0
reno himself can take credit for most of the movie 's success .	1
his work transcends the boy-meets-girl posturing of typical love stories .	1
bogdanovich puts history in perspective and , via kirsten dunst 's remarkable performance , he showcases davies as a young woman of great charm , generosity and diplomacy .	1
