document	label
What 's the dumbest domesticated animal ?	1
Where on the Internet can I get information about the Fifth Amendment on the American Bill of Rights ?	4
What are the characters ' names in the Scooby-Doo cartoon ?	3
What Scottish poet penned To a Mouse and To a Louse ?	3
What phenomenon would you expect to read about in the monthly publication The Bigfoot News ?	1
What shampoo prevents eczema , seborrhea , and psoriasis ?	1
Why did the world enter a global depression in 1929 ?	0
What woman has carried the most multiple births , twins , triplets , etc. , ?	3
What determines the value of the pearl ?	1
What is agent orange ?	0
What do Christian Scientists believe in ?	0
What causes asthma ?	0
On what river is Strasbourg built ?	4
Who is the man behind the pig-the man who pulls the strings and speaks for Miss Piggy ?	3
What song did Patti Page set people dancing to in 1950 ?	1
How much in miles is a ten K run ?	5
What New Hampshire hamlet rises early to vote first in U.S. presidential elections ?	4
Who led the opposition when Konrad Adenauer was Chancellor in Germany ?	3
What Dynasty star made her 2th Century-Fox debut in The Virgin Queen ?	3
What famed tennis tournament 's men 's singles title was Fred Perry the last Englishman to win ?	1
When did beethoven die ?	5
What is the exchange rate between England and the U.S. ?	5
What are tourist attractions in Reims ?	4
What is fibromyalgia ?	0
How many miles is it to Ohio from North Carolina ?	5
What American naval officer broke Japan 's isolationist policy in 1853 ?	3
Which of the following famous people does not paint as a hobby ?	3
What else has the swastika stood for ?	0
What were the first three cities to have a population of more than a million ?	4
Who used to make cars with rotary engines ?	3
What is one of the languages spoken by the Sioux called ?	1
How many calories are there in a glass of water ?	5
Who was Quetzalcoatl ?	3
How many feet more than 2 is the average height of the Great Wall of China ?	5
Who is the mayor of Marbella ?	3
How many people visit the Pope each month ?	5
What is the most radioactive food ?	1
What TV character sired a horse named Thunder ?	3
What part of Britain comprises the Highlands , Central Lowlands , and Southern Uplands ?	4
When does menstruation begin ?	5
What is pasta ?	0
What are the top boy names in the U.S. ?	3
What 's an auberge in France ?	0
Why do heavier objects travel downhill faster ?	0
What year is etched on the Gold Medal of Excellence from the Paris Exposition depicted on a can of Campbell 's tomato soup ?	5
What whisky is `` known by the company it keeps '' ?	1
How did former WWF wrestler Rick Rude die ?	0
What Nantucket shipwreck killed more divers exploring it than the 52 people it sank with ?	1
What diminutive American female gymnast stole the show at the 1984 Olympics ?	3
Why did several San Diego schools stop serving apples to students ?	0
What is a cullion ?	0
What was the backup singing group for Roy Rogers ?	3
Where was Lincoln assassinated ?	4
What is a phalanx ?	0
What was the name of the first Watergate special prosecutor , later fired by Nixon ?	3
What kind of company is 7-Eleven ?	3
Who said of Super Bowl III in 1969 : `` We 'll win- I guarantee it '' ?	3
How do birds find their way back to the same place every year ?	0
What is a firewall ?	0
In what year was the Berlin Wall erected ?	5
The name of the actor who played the detective in the film Kindergarden Cop is what ?	3
How many films are made by the major studios in a year ?	5
What does an average daycare provider get paid in New England ?	5
What is the name of the police officer who tried to keep order in Top Cat 's neighborhood ?	3
Who taught Matt Murdock to use his extraordinary abilities in Marvel comics ?	3
What film did Lee Marvin win the 1965 best actor Oscar for ?	1
Name the story by Chris Van Allsburg in the which a boy tries to become a great sailor ?	1
What wild and crazy guy wrote a book called Cruel Shoes ?	3
What is the AIM-54C Phoenix ?	0
What was Al Capone finally imprisoned for , in 1931 ?	0
How long does a pig 's orgasm last ?	5
What business exports the sparkling wine Spumante ?	3
Who was Damocles ?	3
What Good Little Witch is Casper 's girlfriend ?	3
Where is the Euphrates River ?	4
Where was Tesla born ?	4
How many Admirals are there in the U.S. Navy ?	5
How do doctors diagnose bone cancer ?	0
Why is Thanksgiving on a Thursday ?	0
What scale measures earthquakes ?	1
What is the money they use in Zambia ?	1
Who did the Seven Mules block for ?	3
What 's the Olympic motto ?	0
How many states have a `` lemon law '' for new automobiles ?	5
What is a fear of drinking ?	1
What is the brand name of a chemical used to control ripening ?	1
What is the difference between a generator and an alternator ?	0
What are field effect transistors ?	0
What building are British monarchs crowned in ?	4
What is the difference between the anus and the rectum ?	0
How many home runs did Babe Ruth hit in his lifetime ?	5
What is the Jewish bible called ?	1
How do you exterminate bees that are in the walls of your home ? Will bee eggs remain over winter ?	0
What is the name of the firm that makes Spumante ?	3
What color are crickets ?	1
What is pandoro ?	0
When was Rosa Parks born ?	5
When did Mount St. Helen last have a significant eruption ?	5
Who followed Caesar ?	3
What is a fear of weakness ?	1
What is acupuncture ?	0
Who were the only two bald U.S. Presidents ?	3
What color were their horses ?	1
What are the only two states that incorporate the Confederate battle flag in their flags ?	4
Why should cigarette smoking be banned ?	0
What is the life span of the average monkey ?	5
Who first broke the sound barrier ?	3
What nuclear-powered Russian submarine sank in the Norwegian Sea on April 7 , 1989 ?	1
Where were the 196 Summer Olympics held ?	4
How many inches over six feet is the Venus de Milo ?	5
What arch can you see from the Place de la Concorde ?	4
What geological time do we live in ?	5
What is nanotechnology ?	0
Who was considered to be the father of psychology ?	3
What is the largest sculpture in the world ?	1
Who played the father on `` Charles in Charge '' ?	3
What are the `` Star Wars '' satellites ?	0
Where is the Kentucky Horse Park located ?	4
What kind of substance is dextropropoxyphen napsylate ?	1
What is Nebraska 's most valuable resource ?	1
What island was the target of the U.S. 's Operation Urgent Fury ?	4
Who was Lauren Bacall 's first husband ?	3
What year did nylon stockings first go on sale ?	5
Who 's the founder and editor of The National Review ?	3
Which company created the Internet browser Mosaic ?	3
How do I make fuel bricks from recycled newspaper ?	0
When do you plant winter wheat ?	5
Whose husbands have included Conrad Hilton Jr. , and Michael Wilding ?	3
What is the normal resting heart rate of a healthy adult ?	5
What did Aaron Hass write ?	1
What percentage of American men are alcoholic ?	5
What is Greek pita ?	0
Where can I find a case on Individuals with Disabilities Education Act of 1991 ?	4
What French ruler was defeated at the battle of Waterloo ?	3
What causes gray hair ?	0
What is he doing now ?	0
What little boy and dog live in a shoe ?	3
What is meant by the term `` yield to maturity '' in reference to bonds ?	0
What letter does Gorbachev 's middle name start with ?	1
Whom did Lauren Bacall marry after her husband Humphrey Bogart died ?	3
What is the most common kind of skin cancer in the U.S. ?	1
How often are quadruplets born ?	5
How much did the Iran-Contra investigation cost ?	5
What is the regular price ?	5
What was the name of Aristotle Onassis 's yacht ?	1
What city is also known as `` The Gateway to the West '' ?	4
What is angiotensin ?	0
What is a meerkat ?	0
When was the first successful heart transplant for a human ?	5
Colin Powell is famous for what ?	0
Who created the character of Scrooge ?	3
In what book can I find the story of Aladdin ?	1
Who won World War II ?	3
How many years old is Benny Carter ?	5
How often are brain cells replaced ?	5
Where can I find out the top 1 singles ?	4
Who was the first X-Man to die in battle ?	3
What does the E stand for in the equation E=mc2 ?	2
How many pairs of legs does a lobster have ?	5
What are manifest and latent function theories ?	0
What African animals are known as The Big Five ?	1
What are those little blue reflectors in the middle of the road for ?	0
What is the longest bone in the human body ?	1
What does Melissa mean ?	0
What is the temperature at the center of the earth ?	5
What ISPs exist in the Caribbean ?	3
Where is McCarren Airport located ?	4
What are the side effects of mevacor ?	0
What major league baseball team compiled the best won-lost record between 1957 and 1983 ?	3
Who were the five Marx brothers ?	3
Where can I find a website that gives comparisons of good prices ?	4
Name the On Stage character whose face was never seen .	3
How many words are there in the Spanish language ?	5
Who was the actor who played Sam in the movie Casablanca ?	3
What currency is used in Australia ?	1
How much fiber should you have per day ?	5
What are shooting stars ?	0
How many queen bees reign in a hive ?	5
What does N est-ce pas mean ?	0
How you can raise your IQ ?	0
Who was the 16th President of the United States ?	3
Which is the wealthiest country in the world ?	4
What 's the common name for acetylsalicylic acid ?	1
What is Colin Powell best known for ?	0
Where is Logan Airport ?	4
Who was the first American poet to win the Nobel Prize for literature , in 1948 ?	3
What is Bombay duck ?	0
What is the belt of low pressure around the equator called ?	1
What is the origin of the word `` sideburns '' ?	0
What is Dr. Seuss ' most popular book ?	1
What is a biologist ?	0
Where must a soccer goalie stand to be permitted to handle the ball ?	4
How many mines can still be found in the Falklands after the war ended ?	5
How tall is the Gateway Arch in St. Louis , MO ?	5
What country surrounds San Marino , the world 's smallest Republic ?	4
What U.S. general was court-martialled for criticizing American air power ?	3
What female faith healer wrote the inspirational book I Believe in Miracles ?	3
Where is Hitler buried ?	4
Who created Harry Lime ?	3
Whose autobiography is titled Yes I Can ?	3
Rotary engines used to be made by whom ?	3
What state capital comes last alphabetically ?	4
What is spaceball played on ?	0
Which is heavier - cream or milk ?	1
What garment was named for Bradley , Voorhees and Day ?	1
What was the Long March in China ?	0
What does the theory of quantum leaps mean in simpler terms ?	0
What TV character said ; `` One of these days , Alice , pow , right in the kisser '' ?	3
Who painted `` Soft Self-Portrait with Grilled Bacon '' ?	3
What does the abbreviation AIDS stand for ?	2
What is witch hazel ?	0
When was the first Barbie produced ?	5
How do you reference a website ?	0
What city is found in the city of OZ ?	4
What do opposite faces of a die always add up to ?	1
Who spoke the only word in Mel Brooks 's Silent Movie ?	3
What does the number `` 5 '' stand for on FUBU clothing ?	2
The major league baseball team in Pittsburgh is called what ?	3
How many muscles does the average adult use when going for a walk ?	5
How many were in attendance at the Last Supper ?	5
What is the scientific name for elephant ?	1
What Pulitzer Prize-winning novelist ran for mayor of New York City ?	3
What U.S. Air Force general led the first bombing raid over Tokyo ?	3
What 's the most powerful country in the world ?	4
When did Nostradamus believe World War III would begin ?	5
What 's comic strip photographer Peter Parker 's secret identity ?	3
What singer 's hit song inspired the Dolly Parton Stallone movie Rhinestone ?	3
What organization has a Security Council ?	3
Who played the title role in My Favorite Martian ?	3
What is a fear of gravity ?	1
Where is Trinidad ?	4
What Mary Tyler Moore Show regular came into the world as Tadeus Wladyslaw Konopka ?	1
What killed Bob Marley ?	1
What was the verdict in the 1925 trial of John T. Scopes ?	0
How many Stradivarius violins were ever made ?	5
What is a Certified Nurse Midwife ?	0
Who was the original Humpty Dumpty ?	3
How does blood clot ?	0
What are the words to `` My Way '' written by Paul Anka ?	0
What kind of fish is a coney ?	1
How many chemical elements are there ?	5
What is the name of the leader of Ireland ?	3
What do the letters ZIP stand for in the phrase `` ZIP code '' ?	2
What is a fear of failure ?	1
How many years make up a lustrum ?	5
Where is Belize located ?	4
Who is the only president to serve 2 non-consecutive terms ?	3
In what county is Eckley Colorado ?	4
What letter is to the right of K on a typewriter keyboard ?	1
Who made the musical plea Be True to Your School ?	3
Colin Powell is most famous for what ?	0
Who is the youngest of the Beatles ?	3
How many bones are in the human hand ?	5
What is the virus HIV ?	0
What common livestock have the greatest variety of breeds ?	1
What 's the American dollar equivalent for 8 pounds in the U.K. ?	5
Jude Law was in what movie ?	1
In My Antonia , how is Mr. Shimerda out of place on the farm ?	0
What country is the worlds leading supplier of cannabis ?	4
What is usenet for the Internet ?	0
What is Columbia Tristar 's phone number ?	5
What was the proper Laugh-In respones to : `` Say goodnight , Dick '' ?	0
What colorful sea 's region does Greek legend say the Amazons lived near ?	4
What is an auto-commentary ?	0
What are the top ten most common girl names in the US ?	3
Who was Jinnah ?	3
How many meters are in a mile ?	5
Where is McCarren Airport ?	4
What is Valentine 's Day ?	0
Who is Charles Lindbergh ?	3
Where is Windsor Castle ?	4
