document	label
What 's the most extensively grown and eaten food ?	1
Which hair care product told us `` hate that gray , wash it away '' ?	1
What 's the most commonly-spoken language in Belgium ?	1
What impenetrable system of French fortifications was built along the German frontier before World War II ?	1
What 's the name of the Wilkes plantation in Gone with the Wind ?	4
How did serfdom develop in and then leave Russia ?	0
What is the richest state in the U.S. ?	4
What peninsula is Spain part of ?	4
Who is the actress known for her role in the movie `` Gypsy '' ?	3
What is `` the washed vodka '' ?	0
What 's the largest island in the West Indies ?	4
Who created Billy Pilgrim , a survivor of the Dresden firestorm ?	3
What is the world 's best selling cookie ?	1
Who were John F. Kennedy 's dogs ?	1
What sprawling U.S. state boasts the most airports ?	4
What do Hasidic Jews refrain from while dating ?	1
What sport is played on the largest field ?	1
Where can I take a test that will tell me what I should be when I grow up ?	4
What is Archimedes famous for ?	0
When does menstruation begin ?	5
What country boasts the southernmost point in continental Europe ?	4
When did Nostradamus believe World War III would begin ?	5
What musical instrument did Prewitt play in James Jones 's From Here to Eternity ?	1
Where on the Internet can I find a song lyrics database similar to the International Lyrics Server ?	4
Where are the Union Stockyards ?	4
How many acres in a mile ?	5
What Peter Blatty novel recounts the horrors of Regan MacNeil 's possession by the devil ?	1
Where is Qatar ?	4
Where did Wile E. Coyote always get his devices ?	4
Where can I get U.S. economic statistics ?	4
What company uses the unfamiliar faces of its celebrity spokespeople to promote the use of its product ?	3
What makes salt ?	0
What is the country of origin for the name Thomas ?	4
Who was the famous door-to-door brush salesman ?	3
Name the Ranger who was always after Yogi Bear .	3
Why are sometimes your hands cold , but the rest of you isn 't ?	0
What Southern California town is named after a character made famous by Edgar Rice Burroughs ?	4
Who built the first pyramid ?	3
How much would a black-and-white 1-cent stamp be worth , Thomas Jefferson on it , ?	5
Who was the star of the 1965 Broadway hit Golden Boy ?	3
What did Jimmy Stewart invent ?	1
What French province is cognac produced in ?	4
What soft drink not only has its own video game , but was featured in its own Marvel comic book ?	1
What African animals are known as The Big Five ?	1
What do chefs call The Master Spice ?	1
Why does a woman have to be a virgin to be a nun ?	0
How do you write MLA style bibliographies for an Internet source ?	0
Where can I find all the information I need to know about the English Civil War , 1642-1649 , ?	4
What do most tourists visit in Reims ?	4
Who was the prophet of the Jewish people ?	3
Who is the author of the book , `` The Iron Lady : A Biography of Margaret Thatcher '' ?	3
What did John F. Kennedy consider his greatest blunder in office ?	0
What are the names of all the U.S. Navy aircraft carriers ?	1
How were the days of the week named ?	0
What TV character sired a horse named Thunder ?	3
What 's the international radio code word for the letter B ?	1
In what year did they build the Berlin Wall ?	5
What was the infamous feat of Germany 's U-2 submarine ?	0
What did the Congress of Vienna establish ?	1
Who killed Caesar ?	3
How many fingers are used to draw a bow ?	5
What game do Steve McQueen and Edward G. Robinson play in The Cincinnati Kid ?	1
What is the definition of cosmology ?	0
What rabbit got its name because its ears resembled those of a jackass ?	1
What U.S. state boasts Leif Ericson Park ?	4
What populous state covers 49 , 576 square miles ?	4
What city 's newspaper is called `` The Enquirer '' ?	4
How is energy created ?	0
What kind of animal was Winnie the Pooh ?	1
How many islands make up Antigua ?	5
What bottled-up TV character was born in Baghdad ?	3
How many lakes are there on the Earth ?	5
Where in the Bible does it tell about Jesus Christ 's brothers and sisters ?	4
What 's the geographic term for the submerged fringe of a continent ?	1
What are the different approaches of systems analysis ?	1
What are the best ways to improve employee morale at low cost ?	1
How many were in attendance at the Last Supper ?	5
What makes you fat ?	0
How big is Australia ?	5
What is the largest lake in North America ?	4
What book is subtitled The Preservation of Favoured Races in the Struggle for Life ?	1
Where did Dikembe Mutombo go to college ?	4
What was the name of Baretta 's cockatoo ?	1
What is a fear of robbers ?	1
Who killed more people , Hitler or Stalin ?	3
How many flavors of ice cream does Howard Johnson 's have ?	5
What is a drought ?	0
What is the average speed of the horses at the Kentucky Derby ?	5
How many Gutenberg Bibles are there ?	5
What is a fear of bees ?	1
Why did several San Diego schools stop serving apples to students ?	0
What does NECROSIS mean ?	2
What does Aaron mean ?	0
What Mormon leader was said to have had 27 wives ?	3
Who lived on the shores of the Gitchee Gumee River ?	3
What is the chromosome number of an elephant ?	5
What is the student population at the University of Massachusetts in Amherst ?	5
What is the difference between a median and a mean ?	0
What does a tarantula eat ?	1
How many people visit the Pope each month ?	5
What is Jell-O made from ?	1
Who runs Andy Capp 's favorite pub ?	3
What is the date of Bastille Day ?	5
What hair color can I use to just cover a little gray ?	1
What are tourist attractions in Reims ?	4
Which U.S.A. president appeared on `` Laugh-In '' ?	3
How do you get silly putty out of fabric ?	0
What are the top 10 colleges in the United States in the field of engineering ?	3
What does Tiffany mean ?	0
What is the origin of music ?	0
What is a baby lion called ?	1
What is another term for the painful wrist syndrome ?	1
What son of a 15-year-old Mexican girl and a half-Irish father became the world 's most famous Greek ?	3
What is the function of RAM ?	0
What is the origin of the name Igor ?	0
Define the Pheonix Club ?	0
What is the origin of the word `` attic '' ?	0
What is Hawaii 's state flower ?	1
What is typhoid fever ?	0
What color is a poison arrow frog ?	1
What kind of creature is a coot ?	1
How do you fix squeaky floors ?	0
Who is the Pope ?	3
What was the name of the Protestant revolt against the supremacy of the Pope ?	1
How fast is a 45Mhz processor ?	5
What does Nicholas Cage do for a living ?	3
What is the exchange rate between England and the U.S. ?	5
When was the Hoover Dam constructed ?	5
What university football team did O.J. Simpson take to the Rose Bowl ?	3
Who is stationed at Camp Swampy in the comic strips ?	3
What river does the Grand Coulee Dam dam ?	4
What started in 1849 when gold was discovered at Sutter 's Mill ?	1
What was the minimum wage in 1991 ?	5
Where can I find a case on Individuals with Disabilities Education Act of 1991 ?	4
What causes panic attacks ?	0
What is the name of Roy Roger 's dog ?	1
Where is your corpus callosum ?	4
What is the name of William Penn 's ship ?	1
Who was the star of Leave It to Beaver ?	3
Where are zebras most likely found ?	4
What is the fear of being loved ?	1
What is the name of the chronic neurological autoimmune disease which attacks the protein sheath that surrounds nerve cells causing a gradual loss of movement in the body ?	1
What four forms does gold occur in ?	1
Why do they call it a `` funny bone '' ?	0
What John Steinbeck novel portrays the Joad family , driven from the Oklahoma dustbowl ?	1
What year did Rossetti paint `` Beata Beatrix '' ?	5
What are my legal rights in an automobile repossession in California ?	0
How long does cocaine stay in your system ?	5
How many questions do you have on your database ?	5
Who was the first American poet to win the Nobel Prize for literature , in 1948 ?	3
What do the names Neil , Mary , and Anthony mean ?	0
What was the largest city in the world to declare martial law in 1989 ?	4
Who is Luke Skywalker 's father ?	3
Where can I find full written draft of CTBT ?	4
What is the name of the art of growing miniature trees ?	1
When did the use of `` the syringe '' first appear in medicinal history ?	5
What is the fastest commercial automobile that can be bought in the US ?	1
What does Phi Beta Kappa mean ?	0
What are Christopher Marlowe 's and Shakespeare 's literary contributions to English literature ?	0
When did Hitler come to power in Germany ?	5
What common plant has a button , cap , cup , gills , and ring ?	1
What is the difference between love and infatuation ?	0
How many films did Ingmar Bergman make ?	5
Where can I get a map of Prussia on the Internet ?	4
What does Robin Williams do ?	3
When did the art of quilting begin ?	5
What does the Ouarterly Review of Doublespeak call an `` inoperative statement '' ?	1
What is the Motto for the State of Maryland ?	0
What do you get by mixing gin and vermouth ?	1
What is the origin of the candy cane at Christmas ?	0
Why are there no white lines on pro footballs ?	0
What company 's trademark was His Master 's Voice ?	3
What country is located at 13 degrees North latitude and 10 degrees East longitude ?	4
What colors need to be mixed to get the color pink ?	1
Who was Abraham Lincoln ?	3
What country was Kim Philby really working for ?	4
What is the world 's largest distilling company ?	3
What is the purpose of a car bra ?	0
Who is John Macarthur , 1767-1834 ?	3
To get the most caffeine , what soda should I drink ?	1
What species is a colt ?	1
What is hypertext ?	0
How many times more than 3	5
Where are the U.S. headquarters for Procter & Gamble ?	4
What is the origin of the word , JJ .	0
What horse did Zorro ride ?	1
What is a 2-sided object called ?	1
What was unusual about Alexandra 's appearance in Josie and the Pussycats ?	0
What does Freddy Freeman say to become Captain Marvel Jr. ?	0
What did Thomas Paine write ?	1
